text,label_score,label,target_predict,target_predict_label
"In order to generate high-quality multi-view consistent images, neural scene representation using differentiable rendering [61], [85], [86], [87], [88], [89], [90], [91] that can be optimized on a training set of only 2D multi-view images has gained popularity in the past few years.",,,0,not_related
"Other more descriptive and flexible 3D representations include depth maps [40, 48, 41], regular meshes [43, 38], and volumetric grids [19], although many of these approaches still rely on 3DMM in their intermediate steps.",,,0,not_related
"Two rare examples of completely modelfree methods that also reconstruct hair [41, 43] are selfsupervised GANs [21] that learn from unlabeled collections of images.",,,0,not_related
"Besides, we provide the FID, aMP, and FRS scores of LiftedGAN by using their randomly generated samples instead of the attribute-edited samples.",,,1,related
"However, LiftedGAN cannot control individual attributes.",,,0,not_related
"Finally, Shi et al. [Shi et al. 2021] presents a LiftedGAN model, which lifts the pretrained StyleGAN2 in 3D.",,,0,not_related
"They either directly base on an image-to-image translation models [Choi et al. 2018; Liu et al. 2019], or utilize the disentangling abilities [Abdal et al. 2021; Shi et al. 2021; Tewari et al. 2020] of StyleGAN [Karras et al. ar X
iv :2
20 8.",,,0,not_related
"We notice that LiftedGAN and DiscoFaceGAN cannot directly perform editing tasks, such as “Gender” and “Age”.",,,1,related
"Finally, we also adopt a 3D-aware LiftedGAN [Shi et al. 2021] to compare multiple-view generation.",,,1,related
"[Shi et al. 2021] presents a LiftedGAN model, which lifts the pretrained StyleGAN2 in 3D.",,,0,not_related
"Specifically, for the “Smile” attribute, our TT-GNeRF (S) achieve 1899.6 aMP and 0.812 FRS scores, which are better than 1484.0 aMP and 0.464 FRS scores of LiftedGAN, 1347.4 aMP, and 0.587 FRS scores of DiscoFaceGAN.",,,1,related
Many prior works [Abdal et al. 2021; Choi et al. 2018; Shi et al. 2021; Tewari et al. 2020] focus on realistic face editing.,,,0,not_related
"On the other hand, LiftedGAN has improved 3D consistency but has the limited quality and cannot perform facial attribute editing.",,,0,not_related
"Recently, some works [Deng et al. 2020; Geng et al. 2019; Lin et al. 2022; Shi et al. 2021; Tewari et al. 2020] demonstrate high-quality control over GAN generation via a 3DMM [Paysan et al. 2009].",,,0,not_related
"2019], or utilize the disentangling abilities [Abdal et al. 2021; Shi et al. 2021; Tewari et al. 2020] of StyleGAN [Karras et al.",,,0,not_related
"Recently, some works [Deng et al. 2020; Geng et al. 2019; Lin et al. 2022; Shi et al. 2021; Tewari et al. 2020] demonstrate high-quality control over GAN generation via a 3DMM [Paysan et al.",,,0,not_related
"Moreover, photo-realistic synthesis remains challenging [26, 42].",,,0,not_related
"We also follow the similar strategy in [42] to measure identity preservation, where we use all frontal images from the held-out FFHQ set and perform pose editing at different angles to compute the identity cosine similarity between the edited faces and the original ones.",,,1,related
"We compare with prior 3D-controllable GANs [10, 45, 46, 42, 26, 28, 6], and show more results in Supplementary.",,,1,related
"More recently, several works introduced 3D priors into GANs [46, 10, 14, 42] for controllable synthesis.",,,0,not_related
"In line with our work, several prior methods [28, 10, 26, 46, 45, 14, 42, 6] introduce 3D priors into GANs to achieve 3D controllability over face attributes of expression, pose, and illumination.",,,0,not_related
"[33] propose to train a 3D generator to disentangle the latent codes into 3D components, which are used as the input for the renderer.",,,0,not_related
"results of Unsup3d [34], LiftedGAN [33] and our proposed method.",,,1,related
"We adopt the pretrained face embedding model used in [33] for Lid and Llow, which is an ResNet-18 [47].",,,1,related
We observe our method performs better than Unsup3d [34] and LiftedGAN [33].,,,1,related
"We then adopt a pre-trained face recognition network [33] f(·) to regularize the face identities, which can be denoted as",,,1,related
"In Table I, we show the quantitative results of Unsup3d [34], LiftedGAN [33] and our proposed method.",,,1,related
Comparisons of qualitative results between ours and two related works: (a) Unsup3d [34] and (b) LiftedGAN [33].,,,0,not_related
"However, they [33] try to infer the depth information without",,,0,not_related
"LiftedGAN [33] performs well at generating the front cartoon faces only, while at other viewpoints, it renders low-quality images with large distortions, since LiftedGAN simply infers the depth from latent codes and trains the model without any constraint on the depth.",,,0,not_related
"Since the 3D shape reconstruction requires images of consistent multiple views and lighting, recent works [6], [7], [20], [33], [34] attempt to uncover extra cues to guide the learning process.",,,0,not_related
"[20], [33], [35] aim to manipulate the latent codes of StyleGAN [8], [9] to generate synthetic data for 3D shape learning.",,,0,not_related
Both LiftedGAN [33] and our method set the resolution as 256.,,,1,related
"In Figure 8, we show the rotated results of related works [33], [34] using the unsupervised method to reconstruct the 3D shapes.",,,1,related
Unit GIRAFFE [54] pi-GAN [10] LiftedGAN [61] EG3D† [9] GRAM† [16] StyleNeRF† [23] GMPI Train - Time↓ – 56h – 8.,,,0,not_related
LiftedGAN [61] serves as this ablation.,,,0,not_related
"Following [9, 61], we also study the 3D geometry’s pose accuracy.",,,0,not_related
"Row FID↓ KID×100 ↓ ID↑ Depth↓ Pose↓
2 5 6 2
1 LiftedGAN [58] 29.8 – 0.58 0.40 0.023 2-1 D2A (ϵ = 1/64) 13.4 0.920 0.69 0.60 0.004 2-2 D2A (ϵ = 1/128) 13.5 0.867 0.70 0.60 0.004 2-3 D2A (ϵ = 1/256) 11.7 0.644 0.70 0.63 0.005 2-4 D2A (ϵ = 1/512) 12.6 0.684 0.69 0.62 0.005 3 GMPI 11.4 0.738 0.70 0.53 0.004
Similarly, we approximate depth Dvtgt via
Dvtgt = L∑ i=1 bi · α′i · i−1∏ j=1 (1− α′j)  , (S4) where bi is the distance mentioned in Eq.",,,1,related
"At a resolution of 2562, 1) GMPI outperforms GIRAFFE, pi-GAN, LiftedGAN, and GRAM on FID/KID while outperforming StyleSDF on FID; 2) GMPI demonstrates better identity similarity (ID) than GIRAFFE, pi-GAN, and LiftedGAN; 3) GMPI outperforms GIRAFFE regarding depth; 4) GMPI performs best among all baselines on pose accuracy.",,,1,related
"Similar to [9, 61], we also assess geometry and depth accuracy.",,,0,not_related
"Different from our proposed approach, because of the transformation map, LiftedGAN is not strictly view-consistent.",,,1,related
LiftedGAN reconstructs the geometry of an image by distilling intermediate representations from a fixed StyleGANv2 to a separate 3D generator which produces a depth map and a transformation map in addition to an image.,,,0,not_related
Most related to our work are GRAM [16] and LiftedGAN [61].,,,0,not_related
"3 Portrait image generation with 3D control To evaluate the performance of the proposed 3D-controllable StyleGAN, we report the qualitative and quantitative comparison with state-of-the-art models [34,9,72,57] whose generator allows explicit control over pose.",,,1,related
"Recently, a few methods [57,47] have incorporated a pre-trained StyleGAN with a differentiable renderer, but they struggle with photorealism, high-resolution [47] and real image editing [57].",,,0,not_related
"In addition, a few unsupervised approaches have been proposed by adopting implicit 3D feature [42,43] or differentiable renderer [57,47] in generation.",,,0,not_related
"Recently, LiftedGAN [52] lifts a pre-trained StyleGAN and distill it into a 3D aware generator, producing depth maps as a by-product.",,,0,not_related
"Early attempts [44,52,63] are made to mine 3D geometric cues from the pretrained 2D GAN models in an unsupervised manner.",,,0,not_related
GAN2Shape [3] and LiftedGAN [24] use neural networks and a differentiable renderer [25] for reasoning the mapping process by semantics-embedding-semantics selfmapping.,,,0,not_related
"Differently, the semantics-embedding networks of GAN2Shape use the rendered images as a intermediary, while LiftedGAN does not and achieves high-fidelity rotation results in a large angle range.",,,0,not_related
"In contrast, our ASRMM focuses on a light way to improve the reconstruction accuracy, without relying on heavy prior models for view changing or relighting, but our ASRMM is also inspired by [3, 22, 24] that style-transferred images can improve the diversity of the input, and we transfer image style by making the material monotonous.",,,0,not_related
Modern GANs are a lot of engineering and it often takes a lot of futile experiments to get to a point where the obtained performance is acceptable.,,,0,not_related
"We believe that the future of 3D GANs is a combination of efficient volumetric representations, regularized 2D upsamplers, and patch-wise training.",,,0,not_related
"In contrast to classical NeRF [38], we do not utilize view direction conditioning since it worsens multi-view consistency [7] in GANs which are trained on RGB datasets with a single view per instance.",,,1,related
"Note that this high training efficiency is achieved without the use of an upsampler, which initially enabled high-resolution synthesis of 3D-aware GANs.",,,0,not_related
"Also, in contrast to upsampler-based 3D GANs, our generator can naturally incorporate the techniques from the traditional NeRF literature.",,,0,not_related
NeRF-based GANs.,,,0,not_related
"Compared to upsampler-based 3D GANs [15, 43, 72, 79, 6, 78], we use a pure NeRF [38] as our generator G and utilize the tri-plane representation [6, 8] as the backbone.",,,1,related
"Recently, there appeared works which train from single-view RGB only, including mesh-generation methods [19, 73, 53] and methods that extract 3D structure from pretrained 2D GANs [58, 48].",,,0,not_related
"Apart from that, we also compare to pi-GAN [7] and GRAM [12], which are non-upsampler-based GANs.",,,1,related
"Finally, 3D GANs generating faces and humans may have negative societal impact as discussed in Appx G.",,,0,not_related
Patch-wise training of NeRF-based GANs was originally proposed by GRAF [56] and got largely neglected by the community since then.,,,0,not_related
"But for NeRF-based GANs, it becomes prohibitively expensive for high resolutions since convolutional discriminators operate on dense full-size images.",,,0,not_related
"Training NeRF-based GANs is computationally expensive, because rendering each pixel via volumetric rendering requires many evaluations (e.g., in our case, 96) of the underlying MLP.",,,0,not_related
"People address these scaling issues of NeRF-based GANs in different ways, but the dominating approach is to train a separate 2D decoder to produce a high-resolution image from a low-resolution image or feature grid rendered from a NeRF backbone [43].",,,0,not_related
"With the advances in differentiable rendering and neural 3D representations, a recent line of work has explored photo-realistic 3D face generation using only 2D image collections as training data [1], [21], [22], [23], [24], [25], [26], [27], [28], where they generate not only 2D images, but the implicit 3D geometry as well.",,,0,not_related
"Generative 3D-aware image synthesis 3D-aware generative models [42, 30, 53, 51, 8, 44] aim to learn multiview image synthesis of an object category given uncontrolled 2D images collections.",,,0,not_related
"While the disentangled style-space of StyleGANs [20–22] allows for control over the viewpoint of the generated images to some extent [13, 26, 42, 51], gaining precise 3D-consistent control is still non-trivial due to its lack of physical interpretation and operation in 2D.",,,0,not_related
LiftedGAN [51] transforms the framework to a generative model but also needs optimization to address real-world images.,,,0,not_related
"Theoretically, larger modeling sizes are feasible, but we use a similar setting as [7, 51, 75] due to the time and memory cost.",,,0,not_related
Gan2Shape [40] and LiftedGAN [51] try to distill knowledge from 2D GANs for 3D reconstruction.,,,0,not_related
"For example, mesh-based 3D GANs are limited in viewing angle and detail [Liao et al. 2020; Shi et al. 2021; Szabó et al. 2019]; voxel-based 3D GANs are limited in their resolution due to extensive memory requirements [Gadelha et al. 2017; Hao et al. 2021; Henzler et al. 2019; Nguyen-Phuoc et al.…",,,0,not_related
"For example, mesh-based 3D GANs are limited in viewing angle and detail [Liao et al. 2020; Shi et al. 2021; Szabó et al. 2019]; voxel-based 3D GANs are limited in their resolution due to extensive memory requirements [Gadelha et al.",,,0,not_related
"[8, 48] I, 3DMM MI, LI, 3DMM [10] SI 3DV (w/o T) [49] I, KP 3DM (w/o T) Ellipsoid [16] I, KP, BG, SI 3DM Ellipsoid [37] I, SI, KP 3DM Ellipsoid [44] I MI, LI, A, D, N Symmetry",,,0,not_related
"In this paper, we adopt the state-of-the-art pre-trained 3D generator of G3D [27] for 3D face modeling, which can disentangle the generation process of a 2D generator G2D instantiated by StyleGAN [17] into different 3D modules for a 3D shape representation.",,,1,related
"(2)
By optimizing the objective function (1), we can obtain the optimal w∗ and get the 3D face as {s, t} = G3D(w∗).",,,1,related
"Given a face recognition model f(x) : X → Rd, we optimize the parameter of w for the generator by minimizing the distance between the original face image and the rendered image of x′ as
min w
Df (x′,x) + λ∥x′ − x∥1, (1)
where x′ := R(G3D(w);V0, L0) with R being a differentiable renderer, and V0 and L0 are corresponding parameters of neutralized viewpoint and lighting; and λ is a balancing hyperparameter.",,,1,related
"Specifically, we adopt a 3D generator [27] to synthesize 3D face information, including texture, shape, viewpoint, and lighting, using only a single-view face image.",,,1,related
"(1); 4: w ← w − η∇wJ ; 5: end for 6: Forward pass the optimal w∗ into G3D to the 3D face {sa, ta}; 7: Initializing t∗0 = x b; ▷ Stage II: Optimize t∗
8: for k in MaxIterations N2 do 9: t∗k = t
a ⊙ (1−M) + t∗k ⊙M; 10: Construct 3D adversarial face {sa, t∗k}; 11: Get importance probability P̂i,j from Eq.",,,1,related
"(5) as
Pi,j = 1
Z eJf (R(s a,t∗;Vi,Lj),x b), (7)
Algorithm 1 Face3DAdv
Require: A pre-trained 3D generative model G3D, a FR model f , a real face image xa, a target face image xb, 2D transformation function T .",,,1,related
"On the other hand, some face representation methods leverage 3D position maps [27,13] to represent and output the mesh of the target, and achieve the controllable parametric nature of existing face models.",,,0,not_related
[61] and [56] adopt a meshbased representation and generate images via rasterization.,,,0,not_related
"Another group of works [10, 12, 43, 55, 56, 61] seek to learn direct 3D representation of scenes and synthesize images under physical-based rendering process to achieve more strict 3D consistency.",,,0,not_related
"Related work has been successful at being view consistent [4, 58, 59] or modeling pose-appearance correlations [47, 49], but cannot achieve both simultaneously.",,,0,not_related
"Although it is not as fast as Lifting StyleGAN [59] and GIRAFFE [49], we believe major improvements in image quality, geometry quality, and viewconsistency outweigh the increased compute cost.",,,0,not_related
We evaluate shape quality by calculating MSE against pseudo-ground-truth depth-maps (Depth) and poses (Pose) estimated from synthesized images by [10]; a similar evaluation was introduced by [59].,,,1,related
"5D GANs, which generate images and depth maps [59], our method works naturally for steep camera angles and in 360◦ viewing conditions.",,,0,not_related
"We compare our methods against three stateof-the-art methods for 3D-aware image synthesis: πGAN [4], GIRAFFE [49], and Lifting StyleGAN [59].",,,1,related
"While GIRAFFE synthesizes high-quality images, reliance on view-inconsistent convolutions produces poor-quality shapes and identity shift—note the hairline inconsistency between rendered views. π-GAN and Lifting StyleGAN generate adequate shapes and images but both struggle with photorealism and in capturing detailed shapes.",,,0,not_related
"[73] Yichun Shi, Divyansh Aggarwal, and Anil K Jain.",,,0,not_related
"Prior work has explored the use of GANs [27, 68] in vision tasks such as classification [10, 12, 55, 75, 85], segmentation [57, 80, 83, 91] and representation learning [7, 20, 21, 23, 36], as well as 3D vision and graphics tasks [28, 65, 73, 90].",,,0,not_related
"We do not rely on hand-crafted pixel space augmentations [12, 36], human-labeled data [28, 73, 80, 90, 91] or post-processing of GAN-generated datasets using domain knowledge [10, 57, 83, 90].",,,1,related
"Recent advances in controllable face image synthesis have yielded many impressive applications [2, 4, 7, 10, 15, 23, 41, 43, 44, 48].",,,0,not_related
"We do not rely on hand-crafted pixel space augmentations [144, 155], human-labeled data [151,152,158,160,161] or post-processing of GAN-generated datasets using domain knowledge [146,149,150,160].",,,1,related
"As a result, later methods moved away from fully convolutional GANs by incorporating 3D inductive biases in the architecture and training pipeline, such as 3D neural representations and differentiable rendering methods [34, 35, 47, 38].",,,0,not_related
"LiftGAN [47]: a method predating EG3D and SURF baselines, based on differentiable rendering for distilling 2D GANs to train a 3D generator.",,,0,not_related
"As a result, later works aimed at unsupervised methods by introducing 3D inductive biases in GANs, including 3D neural representations and differentiable rendering [34, 38, 47, 35] These methods, although promising, lag far behind 2D GANs in terms of image quality or struggle with high-resolution generation due to the additional computational complexity compared to the convolutional generators.",,,0,not_related
"[23] proposed LiftedGAN, a framework that maps a latent code of StyleGAN2 to various maps as representations of shape and appearance.",,,0,not_related
"2 Qualitative results Figure 4 compares our method with other controllable and 3D-aware face synthesis methods based on StyleGAN2, including LiftedGAN [23], InterfaceGAN [22], StyleFlow [1], and EG3D [4].",,,1,related
"The FID scores of our method, LiftedGAN [23], and StyleGAN2 [13] are 11.",,,1,related
LiftedGAN [23] utilizes the depth map as the shape representation and trains a couple of modules to render stably in various perspectives.,,,0,not_related
"Figure 4: Visual comparison of our generated faces with InterfaceGAN [21, 22], LiftedGAN [23], StyleFlow [1], EG3D [4] in different yaw angles.",,,1,related
"In order to generate high-quality multi-view consistent images, neural scene representation using differentiable rendering [61], [85], [86], [87], [88], [89], [90], [91] that can be optimized on a training set of only 2D multi-view images has gained popularity in the past few years.",,,0,not_related
"3 Transcoder It has been observed in prior works that altering viewpoint by directly manipulating the style code is possible [28, 33].",,,0,not_related
"For instance, StyleGAN [13] representations have been shown to disentangle pose, shape and fine detail naturally, a property which has been used to help lift objects to 3D [12, 17, 28, 33, 39], these methods are 3D aware, but lack multi-view consistency.",,,0,not_related
